,date,open,high,low,close,volume
340,2021-05-17 00:00:00+05:30,32437.85,33506.9,32318.7,33459.25,0
341,2021-05-18 00:00:00+05:30,33893.1,34142.85,33730.45,33922.4,0
342,2021-05-19 00:00:00+05:30,33717.1,33959.3,33608.25,33685.2,0
343,2021-05-20 00:00:00+05:30,33692.55,33833.7,33273.95,33334.55,0
344,2021-05-21 00:00:00+05:30,33559.8,34694.45,33559.75,34606.9,0
345,2021-05-24 00:00:00+05:30,34869.3,35216.1,34528.3,34943.6,0
346,2021-05-25 00:00:00+05:30,35095.0,35125.85,34410.4,34662.0,0
347,2021-05-26 00:00:00+05:30,34757.15,34897.95,34462.5,34684.2,0
348,2021-05-27 00:00:00+05:30,34664.2,35220.8,34529.7,35095.05,0
349,2021-05-28 00:00:00+05:30,35345.65,35436.65,34977.2,35141.45,0
350,2021-05-31 00:00:00+05:30,35097.45,35584.3,34930.1,35526.65,0
351,2021-06-01 00:00:00+05:30,35639.75,35713.9,35241.2,35337.2,0
352,2021-06-02 00:00:00+05:30,35271.6,35415.85,35070.3,35373.75,0
353,2021-06-03 00:00:00+05:30,35536.45,35723.7,35413.0,35649.0,0
354,2021-06-04 00:00:00+05:30,35657.85,35810.9,35176.15,35291.65,0
355,2021-06-07 00:00:00+05:30,35460.8,35545.85,35338.55,35443.65,0
356,2021-06-08 00:00:00+05:30,35433.8,35449.5,34962.65,35085.3,0
357,2021-06-09 00:00:00+05:30,35114.25,35402.45,34641.2,34800.5,0
358,2021-06-10 00:00:00+05:30,34903.6,35165.65,34734.4,35131.2,0
359,2021-06-11 00:00:00+05:30,35324.65,35344.0,34891.3,35047.4,0
360,2021-06-14 00:00:00+05:30,34936.55,34995.15,34374.35,34950.6,0
361,2021-06-15 00:00:00+05:30,35038.05,35317.4,34917.9,35247.75,0
362,2021-06-16 00:00:00+05:30,35196.25,35380.0,34916.2,35003.5,0
363,2021-06-17 00:00:00+05:30,34619.8,34882.4,34458.1,34605.4,0
364,2021-06-18 00:00:00+05:30,34735.15,34787.4,33908.95,34558.0,0
365,2021-06-21 00:00:00+05:30,34109.45,34927.65,33937.5,34871.3,0
366,2021-06-22 00:00:00+05:30,35084.9,35281.9,34664.35,34745.0,0
367,2021-06-23 00:00:00+05:30,34911.85,34937.65,34525.45,34574.0,0
368,2021-06-24 00:00:00+05:30,34687.7,34935.3,34592.35,34827.0,0
369,2021-06-25 00:00:00+05:30,34916.65,35491.95,34915.85,35364.65,0
370,2021-06-28 00:00:00+05:30,35488.2,35576.95,35236.45,35359.45,0
371,2021-06-29 00:00:00+05:30,35320.45,35337.45,34913.7,35010.3,0
372,2021-06-30 00:00:00+05:30,35001.9,35214.9,34730.45,34772.2,0
373,2021-07-01 00:00:00+05:30,34866.0,34917.65,34650.95,34684.0,0
374,2021-07-02 00:00:00+05:30,34728.1,34894.45,34632.6,34809.9,0
375,2021-07-05 00:00:00+05:30,35010.95,35234.3,34926.4,35212.0,0
376,2021-07-06 00:00:00+05:30,35173.6,35807.45,35165.55,35579.15,0
377,2021-07-07 00:00:00+05:30,35550.6,35795.75,35427.65,35771.3,0
378,2021-07-08 00:00:00+05:30,35603.25,35811.0,35134.65,35274.1,0
379,2021-07-09 00:00:00+05:30,35163.75,35225.2,34859.9,35071.95,0
380,2021-07-12 00:00:00+05:30,35285.05,35394.3,35060.35,35198.9,0
381,2021-07-13 00:00:00+05:30,35480.05,35727.85,35340.7,35673.4,0
382,2021-07-14 00:00:00+05:30,35585.85,35804.05,35434.75,35668.25,0
